YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
1997,RI,Rhode Island,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,35.3,,,2.2,30.9,40.1,676,Male,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1997,RI,Rhode Island,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,35.4,,,4.2,27.2,44.7,775,Female,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1997,RI,Rhode Island,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,19.3,,,2.4,14.8,24.9,1457,Overall,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1997,RI,Rhode Island,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,19.8,,,2.3,15.5,25.0,676,Male,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1997,RI,Rhode Island,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,18.7,,,2.9,13.4,25.5,775,Female,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
1997,RI,Rhode Island,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,6.1,,,1.1,4.2,8.8,1502,Overall,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
1997,RI,Rhode Island,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,10.4,,,1.7,7.4,14.6,700,Male,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
1997,RI,Rhode Island,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,1.6,,,0.6,0.8,3.2,796,Female,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
1997,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,38.6,,,1.2,36.2,40.9,5218,Overall,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
1997,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,40.6,,,1.5,37.6,43.7,2450,Male,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1997,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,36.5,,,1.4,33.7,39.3,2763,Female,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1997,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,18.2,,,1.1,16.1,20.4,5218,Overall,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1997,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,20.6,,,1.4,18.0,23.5,2450,Male,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1997,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,15.8,,,1.1,13.7,18.2,2763,Female,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
1997,SC,South Carolina,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,6.7,,,0.6,5.5,8.1,5465,Overall,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
1997,SC,South Carolina,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,11.8,,,1.1,9.8,14.1,2590,Male,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
1997,SC,South Carolina,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,1.4,,,0.3,0.9,2.2,2867,Female,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
1997,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,44.0,,,1.9,40.0,48.1,1531,Overall,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
1997,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,44.3,,,2.4,39.2,49.5,767,Male,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1997,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,43.6,,,2.2,39.0,48.4,763,Female,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1997,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,24.3,,,1.9,20.5,28.6,1531,Overall,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1997,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,24.7,,,2.2,20.2,29.8,767,Male,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1997,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,24.0,,,1.9,20.1,28.3,763,Female,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
1997,SD,South Dakota,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,17.7,,,1.4,14.8,21.0,1586,Overall,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
1997,SD,South Dakota,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,28.8,,,2.0,24.7,33.3,802,Male,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
1997,SD,South Dakota,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,6.3,,,1.0,4.4,9.0,783,Female,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
1997,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,16.4,,,1.5,13.3,20.0,1358,Overall,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
1997,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.4,,,1.6,14.3,21.2,720,Male,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1997,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,15.0,,,2.0,11.0,20.0,632,Female,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1997,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.3,,,1.0,5.4,9.7,1358,Overall,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1997,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.4,,,1.1,6.2,11.2,720,Male,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1997,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.1,,,1.4,3.5,10.1,632,Female,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
1997,UT,Utah,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,6.5,,,0.9,4.8,8.7,1380,Overall,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
1997,UT,Utah,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,9.9,,,1.2,7.6,12.8,734,Male,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
1997,UT,Utah,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.9,,,1.0,1.3,6.2,641,Female,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
1997,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,38.3,,,2.1,33.8,43.1,6622,Overall,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
1997,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,37.8,,,2.2,33.0,42.8,3224,Male,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1997,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,38.8,,,2.3,33.8,44.0,3381,Female,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1997,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,21.0,,,1.4,18.2,24.2,6622,Overall,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1997,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,22.1,,,1.6,18.7,25.9,3224,Male,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1997,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,19.8,,,1.4,16.8,23.2,3381,Female,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
1997,VT,Vermont,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,7.8,,,1.3,5.4,11.3,6871,Overall,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
1997,VT,Vermont,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,12.8,,,2.2,8.6,18.6,3356,Male,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
1997,VT,Vermont,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.5,,,0.4,1.7,3.7,3496,Female,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
1997,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,41.9,,,2.1,37.5,46.3,1760,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
1997,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,42.4,,,2.6,37.2,47.9,877,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1997,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,41.3,,,2.1,37.1,45.7,883,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1997,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,24.1,,,1.9,20.4,28.1,1760,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,24.8,,,2.5,19.9,30.4,877,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,23.4,,,1.8,19.8,27.4,883,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,15.8,,,1.6,12.8,19.3,1811,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
1997,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,31.0,,,2.4,26.3,36.2,907,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
1997,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,1.3,,,0.4,0.6,2.5,904,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
1997,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,36.0,,,2.3,31.4,40.9,1270,Overall,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
1997,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,39.8,,,2.3,35.1,44.7,575,Male,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1997,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,31.7,,,2.9,26.1,37.9,692,Female,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1995,GU,Guam,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,18.2,,,2.4,13.7,23.8,145,Male,All Ages,All Races,High School,"(13.444304, 144.793731)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,19.5,,,2.0,15.7,23.9,1270,Overall,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,22.7,,,2.0,18.8,27.2,575,Male,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,15.7,,,2.5,11.2,21.5,692,Female,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WI,Wisconsin,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,11.4,,,1.5,8.7,14.7,1318,Overall,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
1997,WI,Wisconsin,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,19.0,,,2.7,14.0,25.4,598,Male,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
1997,WI,Wisconsin,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,3.2,,,0.8,1.9,5.4,717,Female,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
1997,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,37.4,,,2.3,32.9,42.2,1955,Overall,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
1997,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,38.1,,,2.7,32.8,43.7,991,Male,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1997,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,36.7,,,2.7,31.6,42.2,958,Female,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1997,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,20.3,,,2.4,15.8,25.5,1955,Overall,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,20.3,,,2.5,15.7,25.7,991,Male,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,20.2,,,2.8,15.2,26.3,958,Female,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
1997,WY,Wyoming,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,22.5,,,1.2,20.1,25.0,2038,Overall,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
1997,WY,Wyoming,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,34.7,,,1.6,31.7,37.9,1042,Male,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
1997,WY,Wyoming,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,9.7,,,1.6,6.9,13.4,989,Female,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
1995,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,31.0,,,1.5,27.9,34.1,3662,Overall,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
1995,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,35.9,,,1.6,32.6,39.3,1700,Male,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1995,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,26.1,,,1.6,23.0,29.5,1957,Female,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1995,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,13.7,,,1.1,11.5,16.2,3662,Overall,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1995,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,17.1,,,1.6,14.1,20.5,1700,Male,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
1995,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,10.4,,,1.0,8.6,12.7,1957,Female,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
1995,AL,Alabama,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,11.8,,,1.1,9.7,14.2,3853,Overall,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
1995,AL,Alabama,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,21.5,,,2.0,17.7,25.7,1810,Male,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
1995,AL,Alabama,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.0,,,0.2,1.5,2.5,2033,Female,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
1995,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,36.5,,,2.0,32.6,40.6,1602,Overall,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
1995,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,36.4,,,2.5,31.5,41.5,801,Male,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1995,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,36.5,,,2.9,30.8,42.6,795,Female,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
1995,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,21.0,,,2.0,17.3,25.4,1602,Overall,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
1995,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,21.4,,,2.2,17.4,26.1,801,Male,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
